Item ID,Name,Color,Size,SKU,Sale Date,Listing Amount,Sale Fees + Shipping,Net Sale,Purchase Subtotal,Purchase Tax,Purchase Shipping,Purchase Total,Profit,Sale Platform,Imported From
28409133,Nike Air Max 1 PRM Corduroy Coral Stardust,Coral Stardust/Bright Coral/Oxen Brown,9,FB8915-600,05/01/2024,$60.00,$8.80,$51.20,$41.97,$0.00,$0.00,$41.97,$9.23,,upc_scan
30230839,Jordan 1 Mid Black Royal Blue,Black/Black/White/Royal Blue,12,DQ8426-042,05/03/2024,$80.00,$8.60,$71.40,$70.34,$0.00,$0.00,$70.34,$1.06,,upc_scan
30759982,Nike Air Force 1 Low SP Slam Jam Black,Black/Off Noir,9,DX5590-001,05/03/2024,$99.91,$4.00,$95.91,$69.97,$0.00,$0.00,$69.97,$25.94,Poizen,upc_scan
30230838,Jordan 1 Mid Black Royal Blue,Black/Black/White/Royal Blue,12,DQ8426-042,05/05/2024,$80.00,$8.60,$71.40,$70.34,$0.00,$0.00,$70.34,$1.06,,upc_scan
30759984,Nike Air Force 1 Low SP Slam Jam Black,Black/Off Noir,10,DX5590-001,05/05/2024,$91.10,$4.00,$87.10,$69.97,$0.00,$0.00,$69.97,$17.13,Poizen,upc_scan
30230841,Jordan 1 Mid Black Royal Blue,Black/Black/White/Royal Blue,12,DQ8426-042,05/05/2024,$80.00,$8.60,$71.40,$70.34,$0.00,$0.00,$70.34,$1.06,,upc_scan
30230837,Jordan 1 Mid Black Royal Blue,Black/Black/White/Royal Blue,12,DQ8426-042,05/06/2024,$80.00,$8.60,$71.40,$70.34,$0.00,$0.00,$70.34,$1.06,,upc_scan
30230842,Jordan 1 Mid Black Royal Blue,Black/Black/White/Royal Blue,10,DQ8426-042,05/09/2024,$102.82,$4.00,$98.82,$70.34,$0.00,$0.00,$70.34,$28.48,Poizon,upc_scan
27565412,Nike Ja 1 Light Smoke Grey,White/Light Smoke Grey-Black-Phantom-Light Bone-Photon Dust,10,DR8785-100/DR8786-100,05/10/2024,$108.56,$4.00,$104.56,$77.15,$0.00,$0.00,$77.15,$27.41,Poizon,spreadsheet
28290747,Nike LeBron 20 Miami Heat,Black/Black/University Red/University Gold/Light Smoke Grey,10,DJ5423-001/DJ5422-001,05/10/2024,$108.00,$11.26,$96.74,$89.97,$0.00,$0.00,$89.97,$6.77,,upc_scan
29764174,Jordan 12 Retro Field Purple,Black/Field Purple/Taxi,12,CT8013-057,05/10/2024,$169.00,$17.06,$151.94,$160.88,$0.00,$0.00,$160.88,-$8.94,,upc_scan
29764173,Jordan 12 Retro Field Purple,Black/Field Purple/Taxi,12,CT8013-057,05/13/2024,$173.00,$17.43,$155.57,$160.88,$0.00,$0.00,$160.88,-$5.31,,upc_scan
31709396,Nike Dunk Low Retro White Black Panda,White/Black,10,DD1391-100,05/14/2024,$88.00,$9.36,$78.64,$80.50,$0.00,$0.00,$80.50,-$1.86,,stockx_kafka_sync
30759980,Nike Air Force 1 Low SP Slam Jam Black,Black/Off Noir,10.5,DX5590-001,05/16/2024,$80.20,$4.00,$76.20,$69.97,$0.00,$0.00,$69.97,$6.23,Poizon,upc_scan
29764172,Jordan 12 Retro Field Purple,Black/Field Purple/Taxi,12,CT8013-057,05/17/2024,$171.00,$18.25,$152.75,$160.88,$0.00,$0.00,$160.88,-$8.13,,upc_scan
30759985,Nike Air Force 1 Low SP Slam Jam Black,Black/Off Noir,10,DX5590-001,05/18/2024,$80.38,$0.00,$80.38,$69.97,$0.00,$0.00,$69.97,$10.41,alias,upc_scan
28408593,Nike Air VaporMax Plus Black Orange Crimson,Black/Black-Total Orange-Total Crimson,12,924453-006,05/18/2024,$122.56,$0.00,$122.56,$90.97,$0.00,$0.00,$90.97,$31.59,alias,upc_scan
31617556,Nike Blazer Mid 77 Jumbo White Atmosphere Pink (Women's),White/Atmosphere-Pink Oxford-Sail,8,DQ1471-101,05/19/2024,$38.47,$0.00,$38.47,$38.47,$0.00,$0.00,$38.47,$0.00,Returned to Nike,stockx_kafka_sync
29095546,Jordan 1 Mid Royal Blue Laser Orange,White/Deep Royal Blue-Track Red-Laser Orange,11.5,554724-131,05/21/2024,$195.00,$20.53,$174.47,$149.18,$0.00,$0.00,$149.18,$25.29,,upc_scan
31843297,Nike Ja 1 Light Smoke Grey,White/Light Smoke Grey-Black-Phantom-Light Bone-Photon Dust,8.5,DR8785-100/DR8786-100,05/28/2024,$86.48,$4.00,$82.48,$77.15,$0.00,$0.00,$77.15,$5.33,Poizon,upc_scan
29762367,Jordan 6 Retro Yellow Ochre,White/Yellow Ochre-Black,13,CT8529-170,05/28/2024,$160.88,$0.00,$160.88,$160.88,$0.00,$0.00,$160.88,$0.00,Returned to Nike,upc_scan
29762366,Jordan 6 Retro Yellow Ochre,White/Yellow Ochre-Black,13,CT8529-170,05/28/2024,$160.88,$0.00,$160.88,$160.88,$0.00,$0.00,$160.88,$0.00,Returned to Nike,upc_scan
29762233,Jordan 6 Retro Yellow Ochre,White/Yellow Ochre-Black,13,CT8529-170,05/28/2024,$160.88,$0.00,$160.88,$160.88,$0.00,$0.00,$160.88,$0.00,Returned to Nike,upc_scan
29764171,Jordan 12 Retro Field Purple,Black/Field Purple/Taxi,12,CT8013-057,05/28/2024,$170.00,$18.15,$151.85,$160.88,$0.00,$0.00,$160.88,-$9.03,,upc_scan
30760149,Nike Air Force 1 Low Shadow Triple White (Women's),White/White/White,7.5,CI0919-100,05/28/2024,$74.00,$9.22,$64.78,$59.47,$0.00,$0.00,$59.47,$5.31,,stockx_kafka_sync
27906774,Nike LeBron 20 Miami Heat,Black/Black/University Red/University Gold/Light Smoke Grey,9.5,DJ5423-001/DJ5422-001,05/29/2024,$110.00,$11.78,$98.22,$99.99,$0.00,$0.00,$99.99,-$1.77,,upc_scan
28671946,Nike Dunk Low Red Stardust (Women's),Red Stardust/Rugged Orange/White,7.5,FQ8876-618,05/29/2024,$103.00,$11.12,$91.88,$80.50,$0.00,$0.00,$80.50,$11.38,,upc_scan
29764170,Jordan 12 Retro Field Purple,Black/Field Purple/Taxi,12,CT8013-057,05/29/2024,$170.00,$17.48,$152.52,$160.88,$0.00,$0.00,$160.88,-$8.36,,upc_scan
30873500,Nike Waffle One Black White,Summit White/White-Black-Orange,8,DA7995-001,05/31/2024,$41.97,$0.00,$41.97,$41.97,$0.00,$0.00,$41.97,$0.00,Returned to Nike,upc_scan
30759981,Nike Air Force 1 Low SP Slam Jam Black,Black/Off Noir,10.5,DX5590-001,05/31/2024,$69.97,$0.00,$69.97,$69.97,$0.00,$0.00,$69.97,$0.00,Returned to Nike,upc_scan
30759977,Nike Air Force 1 Low SP Slam Jam Black,Black/Off Noir,8.5,DX5590-001,05/31/2024,$86.91,$4.00,$82.91,$69.97,$0.00,$0.00,$69.97,$12.94,Poizon,upc_scan
32736164,Nike Air VaporMax Plus Triple Black,Black/Black-Dark Grey,11,924453-004,06/05/2024,$119.05,$0.00,$119.05,$111.99,$0.00,$0.00,$111.99,$7.06,alias,upc_scan
32703616,adidas Ultra Boost 1.0 DNA Black,Core Black/Core Black/Beam Green,9.5,HQ4201,06/05/2024,$105.00,$11.70,$93.30,$87.01,$0.00,$0.00,$87.01,$6.29,,upc_scan
32736167,Nike Air VaporMax Plus Triple Black,Black/Black-Dark Grey,11,924453-004,06/05/2024,$137.00,$15.06,$121.94,$111.99,$0.00,$0.00,$111.99,$9.95,,upc_scan
32736223,Jordan 11 Retro DMP Gratitude (2023),Black/White/Metallic Gold,9,CT8012-170,06/06/2024,$199.00,$21.57,$177.43,$161.00,$0.00,$0.00,$161.00,$16.43,,upc_scan
32736166,Nike Air VaporMax Plus Triple Black,Black/Black-Dark Grey,11,924453-004,06/06/2024,$135.00,$14.85,$120.15,$111.99,$0.00,$0.00,$111.99,$8.16,,upc_scan
32736165,Nike Air VaporMax Plus Triple Black,Black/Black-Dark Grey,11,924453-004,06/06/2024,$134.00,$14.74,$119.26,$111.99,$0.00,$0.00,$111.99,$7.27,,upc_scan
32736169,Nike Air VaporMax Plus Triple Black,Black/Black-Dark Grey,10.5,924453-004,06/07/2024,$146.00,$16.00,$130.00,$111.99,$0.00,$0.00,$111.99,$18.01,,upc_scan
32736168,Nike Air VaporMax Plus Triple Black,Black/Black-Dark Grey,10.5,924453-004,06/07/2024,$146.00,$16.00,$130.00,$111.99,$0.00,$0.00,$111.99,$18.01,,upc_scan
32704003,Nike Air VaporMax Plus Triple Black,Black/Black-Dark Grey,10.5,924453-004,06/07/2024,$146.00,$16.00,$130.00,$111.99,$0.00,$0.00,$111.99,$18.01,,upc_scan
32703998,Nike Air VaporMax Plus Triple Black,Black/Black-Dark Grey,10.5,924453-004,06/07/2024,$146.00,$16.00,$130.00,$111.99,$0.00,$0.00,$111.99,$18.01,,upc_scan
32704006,Nike Air VaporMax Plus Triple Black,Black/Black-Dark Grey,10,924453-004,06/08/2024,$146.00,$16.00,$130.00,$111.99,$0.00,$0.00,$111.99,$18.01,,upc_scan
32704002,Nike Air VaporMax Plus Triple Black,Black/Black-Dark Grey,10.5,924453-004,06/10/2024,$144.00,$15.79,$128.21,$111.99,$0.00,$0.00,$111.99,$16.22,,upc_scan
28409128,Nike Air Max 1 PRM Corduroy Coral Stardust,Coral Stardust/Bright Coral/Oxen Brown,8,FB8915-600,06/10/2024,$57.00,$7.38,$49.62,$41.97,$0.00,$0.00,$41.97,$7.65,,upc_scan
32703999,Nike Air VaporMax Plus Triple Black,Black/Black-Dark Grey,10.5,924453-004,06/10/2024,$131.35,$0.00,$131.35,$111.99,$0.00,$0.00,$111.99,$19.36,alias,upc_scan
32703617,adidas Ultra Boost 1.0 DNA Black,Core Black/Core Black/Beam Green,12,HQ4201,06/10/2024,$87.01,$0.00,$87.01,$87.01,$0.00,$0.00,$87.01,$0.00,Returned,upc_scan
32704000,Nike Air VaporMax Plus Triple Black,Black/Black-Dark Grey,10.5,924453-004,06/11/2024,$147.00,$17.44,$129.56,$111.99,$0.00,$0.00,$111.99,$17.57,,upc_scan
32704005,Nike Air VaporMax Plus Triple Black,Black/Black-Dark Grey,10,924453-004,06/11/2024,$144.00,$17.12,$126.88,$111.99,$0.00,$0.00,$111.99,$14.89,,upc_scan
28712272,Nike Air Force 1 Low '07 Black,Black/Black,11,315122-001/CW2288-001,06/12/2024,$88.00,$10.24,$77.76,$80.50,$0.00,$0.00,$80.50,-$2.74,,upc_scan
32736160,Nike Air VaporMax Plus Triple Black,Black/Black-Dark Grey,10.5,924453-004,06/12/2024,$129.59,$0.00,$129.59,$111.99,$0.00,$0.00,$111.99,$17.60,alias,upc_scan
28806307,Nike Air Force 1 Low '07 Black,Black/Black,11,315122-001/CW2288-001,06/12/2024,$77.75,$0.00,$77.75,$80.50,$0.00,$0.00,$80.50,-$2.75,alias,manual
28409119,Nike Air Max 1 Corduroy Baltic Blue,Baltic Blue/Sesame-Gridiron-Sail,8,FB8915-400,06/13/2024,$73.00,$8.67,$64.33,$41.97,$0.00,$0.00,$41.97,$22.36,,upc_scan
32703997,Nike Air VaporMax Plus Triple Black,Black/Black-Dark Grey,10.5,924453-004,06/14/2024,$146.00,$16.34,$129.66,$111.99,$0.00,$0.00,$111.99,$17.67,,upc_scan
32704001,Nike Air VaporMax Plus Triple Black,Black/Black-Dark Grey,10.5,924453-004,06/14/2024,$147.00,$16.44,$130.56,$111.99,$0.00,$0.00,$111.99,$18.57,,upc_scan
32736163,Nike Air VaporMax Plus Triple Black,Black/Black-Dark Grey,10,924453-004,06/15/2024,$144.00,$15.79,$128.21,$111.99,$0.00,$0.00,$111.99,$16.22,,upc_scan
32736201,Jordan 4 Retro Military Blue (2024),Off-White/Military Blue/Neutral Grey,12,FV5029-141,06/15/2024,$183.20,$0.00,$183.20,$150.50,$0.00,$0.00,$150.50,$32.70,alias,upc_scan
33312998,Nike LeBron 21 Melo Melo,Melon Tint/Light Bone/Saturn Gold,8.5,FV2345-800/FV2346-800,06/17/2024,$85.00,$9.60,$75.40,$69.98,$0.00,$0.00,$69.98,$5.42,,upc_scan
33325976,Nike Air VaporMax Plus Cool Grey,Wolf Grey/Dark Grey-Metallic Silver,10.5,924453-005,06/18/2024,$117.00,$12.96,$104.04,$69.97,$0.00,$0.00,$69.97,$34.07,,upc_scan
33325984,Nike Air VaporMax Plus Cool Grey,Wolf Grey/Dark Grey-Metallic Silver,12,924453-005,06/18/2024,$123.00,$14.92,$108.08,$69.97,$0.00,$0.00,$69.97,$38.11,,upc_scan
33325980,Nike Air VaporMax Plus Cool Grey,Wolf Grey/Dark Grey-Metallic Silver,9,924453-005,06/18/2024,$110.00,$12.22,$97.78,$69.97,$0.00,$0.00,$69.97,$27.81,,upc_scan
33328157,Nike Air VaporMax Plus Triple Black,Black/Black-Dark Grey,11,924453-004,06/18/2024,$133.00,$14.64,$118.36,$111.99,$0.00,$0.00,$111.99,$6.37,,upc_scan
33329250,Nike Dunk Low Cyber Reflective (Women's),Anthracite/Racer Blue-Black,9,FZ3781-060,06/18/2024,$69.97,$0.00,$69.97,$69.97,$0.00,$0.00,$69.97,$0.00,Returned to Nike,upc_scan
30759978,Nike Air Force 1 Low SP Slam Jam Black,Black/Off Noir,8.5,DX5590-001,06/18/2024,$81.27,$0.00,$81.27,$69.97,$0.00,$0.00,$69.97,$11.30,alias,upc_scan
33325982,Nike Air VaporMax Plus Cool Grey,Wolf Grey/Dark Grey-Metallic Silver,9.5,924453-005,06/18/2024,$132.00,$14.53,$117.47,$69.97,$0.00,$0.00,$69.97,$47.50,,upc_scan
33329251,Nike Dunk Low Cyber Reflective (Women's),Anthracite/Racer Blue-Black,9,FZ3781-060,06/18/2024,$92.00,$10.33,$81.67,$69.97,$0.00,$0.00,$69.97,$11.70,,upc_scan
32736162,Nike Air VaporMax Plus Triple Black,Black/Black-Dark Grey,10,924453-004,06/18/2024,$138.00,$15.16,$122.84,$111.99,$0.00,$0.00,$111.99,$10.85,,upc_scan
33421028,Nike Blazer Low Platform White Black (Women's),White/Black-Sail-Team Orange,5.5,DJ0292-101,06/18/2024,$70.00,$8.02,$61.98,$48.99,$0.00,$0.00,$48.99,$12.99,,upc_scan
32736161,Nike Air VaporMax Plus Triple Black,Black/Black-Dark Grey,10,924453-004,06/18/2024,$138.00,$15.16,$122.84,$111.99,$0.00,$0.00,$111.99,$10.85,,upc_scan
32704004,Nike Air VaporMax Plus Triple Black,Black/Black-Dark Grey,10,924453-004,06/19/2024,$122.56,$0.00,$122.56,$111.99,$0.00,$0.00,$111.99,$10.57,alias,upc_scan
33325977,Nike Air VaporMax Plus Cool Grey,Wolf Grey/Dark Grey-Metallic Silver,13,924453-005,06/19/2024,$135.00,$16.18,$118.82,$69.97,$0.00,$0.00,$69.97,$48.85,,upc_scan
33325978,Nike Air VaporMax Plus Cool Grey,Wolf Grey/Dark Grey-Metallic Silver,13,924453-005,06/20/2024,$151.57,$0.00,$151.57,$69.97,$0.00,$0.00,$69.97,$81.60,alias,upc_scan
32736159,Nike Air VaporMax Plus Triple Black,Black/Black-Dark Grey,10,924453-004,06/20/2024,$122.56,$0.00,$122.56,$111.99,$0.00,$0.00,$111.99,$10.57,alias,upc_scan
33611602,Nike React Phantom Run Flyknit 2 Sail Light Bone,Sail/Black/White/Light Bone,12,DV2139-100,06/20/2024,$50.00,$2.17,$47.83,$41.98,$0.00,$0.00,$41.98,$5.85,,upc_scan
33612206,Nike React Phantom Run Flyknit 2 Sail Light Bone,Sail/Black/White/Light Bone,11.5,DV2139-100,06/20/2024,$50.00,$2.17,$47.83,$41.98,$0.00,$0.00,$41.98,$5.85,,upc_scan
33612457,Nike React Phantom Run Flyknit 2 Sail Light Bone,Sail/Black/White/Light Bone,11,DV2139-100,06/20/2024,$50.00,$2.17,$47.83,$41.98,$0.00,$0.00,$41.98,$5.85,,upc_scan
33612802,Nike React Phantom Run Flyknit 2 Sail Light Bone,Sail/Black/White/Light Bone,10,DV2139-100,06/20/2024,$50.00,$2.17,$47.83,$41.98,$0.00,$0.00,$41.98,$5.85,,upc_scan
33612835,Nike React Phantom Run Flyknit 2 Sail Light Bone,Sail/Black/White/Light Bone,9.5,DV2139-100,06/20/2024,$50.00,$2.17,$47.83,$41.98,$0.00,$0.00,$41.98,$5.85,,upc_scan
33613010,Nike React Phantom Run Flyknit 2 Sail Light Bone,Sail/Black/White/Light Bone,13,DV2139-100,06/20/2024,$50.00,$3.50,$46.50,$41.98,$0.00,$0.00,$41.98,$4.52,,upc_scan
33616342,Nike Giannis Immortality 2 Etched in Stone,Cool Grey/Wolf Grey/White/Glacier Blue,10,DM0825-004/DM0826-004,06/20/2024,$50.00,$2.17,$47.83,$38.47,$0.00,$0.00,$38.47,$9.36,,manual
33616456,Nike Zoom Vomero 5 Black Picante Red,Black/Picante Red-Iron Grey-Summit White,12,FB9149-001,06/20/2024,$82.00,$4.46,$77.54,$69.84,$0.00,$0.00,$69.84,$7.70,,upc_scan
33616455,Nike Zoom Vomero 5 Black Picante Red,Black/Picante Red-Iron Grey-Summit White,11.5,FB9149-001,06/20/2024,$80.00,$3.07,$76.93,$69.84,$0.00,$0.00,$69.84,$7.09,,upc_scan
28651969,Nike Air Force 1 Low '07 Black,Black/Black,10.5,315122-001/CW2288-001,06/20/2024,$86.00,$3.25,$82.75,$80.50,$0.00,$0.00,$80.50,$2.25,,upc_scan
33622570,Nike Zoom Vomero 5 White Black,White/Platinum Tint/Metallic Platinum/Black,10.5,FB9149-101,06/20/2024,$121.00,$4.30,$116.70,$90.97,$0.00,$0.00,$90.97,$25.73,,upc_scan
33325979,Nike Air VaporMax Plus Cool Grey,Wolf Grey/Dark Grey-Metallic Silver,10,924453-005,06/20/2024,$128.00,$4.51,$123.49,$69.97,$0.00,$0.00,$69.97,$53.52,,upc_scan
33622568,Nike Zoom Vomero 5 White Black,White/Platinum Tint/Metallic Platinum/Black,11,FB9149-101,06/20/2024,$117.00,$4.18,$112.82,$90.97,$0.00,$0.00,$90.97,$21.85,,upc_scan
33622818,Nike Zoom Vomero 5 Triple Black (2023),Black/Black-White,12,BV1358-003,06/21/2024,$108.00,$3.91,$104.09,$90.97,$0.00,$0.00,$90.97,$13.12,,upc_scan
33622569,Nike Zoom Vomero 5 White Black,White/Platinum Tint/Metallic Platinum/Black,10.5,FB9149-101,06/21/2024,$115.00,$4.12,$110.88,$90.97,$0.00,$0.00,$90.97,$19.91,,upc_scan
30230843,Jordan 1 Mid Black Royal Blue,Black/Black/White/Royal Blue,10,DQ8426-042,06/21/2024,$70.00,$2.77,$67.23,$70.34,$0.00,$0.00,$70.34,-$3.11,,upc_scan
33327662,Nike Air Max 1 '86 OG Big Bubble Korea World Make,Sail/White-Black,9.5,FN7652-030,06/21/2024,$57.00,$2.38,$54.62,$41.97,$0.00,$0.00,$41.97,$12.65,,upc_scan
33327663,Nike Air Max 1 '86 OG Big Bubble Korea World Make,Sail/White-Black,8,FN7652-030,06/21/2024,$61.00,$2.50,$58.50,$41.97,$0.00,$0.00,$41.97,$16.53,,upc_scan
33325985,Nike Air VaporMax Plus Cool Grey,Wolf Grey/Dark Grey-Metallic Silver,11,924453-005,06/21/2024,$123.00,$13.58,$109.42,$69.97,$0.00,$0.00,$69.97,$39.45,,upc_scan
33622567,Nike Zoom Vomero 5 White Black,White/Platinum Tint/Metallic Platinum/Black,11,FB9149-101,06/21/2024,$133.00,$14.64,$118.36,$90.97,$0.00,$0.00,$90.97,$27.39,,upc_scan
33622814,Nike Zoom Vomero 5 Triple Black (2023),Black/Black-White,10.5,BV1358-003,06/21/2024,$123.00,$13.58,$109.42,$90.97,$0.00,$0.00,$90.97,$18.45,,upc_scan
28806311,Nike Air Force 1 Low '07 Black,Black/Black,12,315122-001/CW2288-001,06/21/2024,$88.00,$10.05,$77.95,$80.50,$0.00,$0.00,$80.50,-$2.55,,manual
28806306,Nike Air Force 1 Low '07 Black,Black/Black,11,315122-001/CW2288-001,06/21/2024,$86.00,$9.83,$76.17,$80.50,$0.00,$0.00,$80.50,-$4.33,,manual
33658293,Jordan 4 Retro Military Blue (2024),Off-White/Military Blue/Neutral Grey,11,FV5029-141,06/21/2024,$214.00,$23.27,$190.73,$150.50,$0.00,$0.00,$150.50,$40.23,,manual
28806305,Nike Air Force 1 Low '07 Black,Black/Black,11,315122-001/CW2288-001,06/21/2024,$86.00,$9.83,$76.17,$80.50,$0.00,$0.00,$80.50,-$4.33,,manual
33622815,Nike Zoom Vomero 5 Triple Black (2023),Black/Black-White,10,BV1358-003,06/21/2024,$115.00,$12.75,$102.25,$90.97,$0.00,$0.00,$90.97,$11.28,,upc_scan
28805858,Nike Air Force 1 Low '07 Black,Black/Black,11,315122-001/CW2288-001,06/21/2024,$86.00,$9.83,$76.17,$80.50,$0.00,$0.00,$80.50,-$4.33,,upc_scan
33622813,Nike Zoom Vomero 5 Triple Black (2023),Black/Black-White,10.5,BV1358-003,06/22/2024,$123.00,$13.59,$109.41,$90.97,$0.00,$0.00,$90.97,$18.44,,upc_scan
33327664,Nike Air Max 1 '86 OG Big Bubble Korea World Make,Sail/White-Black,11,FN7652-030,06/22/2024,$89.00,$10.02,$78.98,$41.97,$0.00,$0.00,$41.97,$37.01,,upc_scan
33661411,Nike Zoom Vomero 5 Triple Black (2023),Black/Black-White,10.5,BV1358-003,06/22/2024,$123.00,$13.59,$109.41,$90.97,$0.00,$0.00,$90.97,$18.44,,upc_scan
28805857,Nike Air Force 1 Low '07 Black,Black/Black,11,315122-001/CW2288-001,06/22/2024,$86.00,$9.70,$76.30,$80.50,$0.00,$0.00,$80.50,-$4.20,,upc_scan
33661404,Nike Zoom Vomero 5 Triple Black (2023),Black/Black-White,10,BV1358-003,06/22/2024,$114.00,$12.64,$101.36,$90.97,$0.00,$0.00,$90.97,$10.39,,upc_scan
33412185,Nike Air VaporMax Plus Cool Grey,Wolf Grey/Dark Grey-Metallic Silver,11,924453-005,06/23/2024,$118.00,$13.06,$104.94,$69.97,$0.00,$0.00,$69.97,$34.97,,upc_scan
33412184,Nike Air VaporMax Plus Cool Grey,Wolf Grey/Dark Grey-Metallic Silver,11,924453-005,06/23/2024,$118.00,$13.06,$104.94,$69.97,$0.00,$0.00,$69.97,$34.97,,upc_scan
33622812,Nike Zoom Vomero 5 Triple Black (2023),Black/Black-White,11.5,BV1358-003,06/23/2024,$119.00,$13.16,$105.84,$90.97,$0.00,$0.00,$90.97,$14.87,,upc_scan
33622810,Nike Zoom Vomero 5 Triple Black (2023),Black/Black-White,11.5,BV1358-003,06/23/2024,$118.00,$13.06,$104.94,$90.97,$0.00,$0.00,$90.97,$13.97,,upc_scan
33622817,Nike Zoom Vomero 5 Triple Black (2023),Black/Black-White,12,BV1358-003,06/23/2024,$127.00,$14.01,$112.99,$90.97,$0.00,$0.00,$90.97,$22.02,,upc_scan
33661410,Nike Zoom Vomero 5 Triple Black (2023),Black/Black-White,10.5,BV1358-003,06/23/2024,$116.00,$12.85,$103.15,$90.97,$0.00,$0.00,$90.97,$12.18,,upc_scan
28805856,Nike Air Force 1 Low '07 Black,Black/Black,11,315122-001/CW2288-001,06/23/2024,$88.00,$9.91,$78.09,$80.50,$0.00,$0.00,$80.50,-$2.41,,upc_scan
33412183,Nike Air VaporMax Plus Cool Grey,Wolf Grey/Dark Grey-Metallic Silver,10.5,924453-005,06/24/2024,$129.00,$14.21,$114.79,$69.97,$0.00,$0.00,$69.97,$44.82,,upc_scan
33661405,Nike Zoom Vomero 5 Triple Black (2023),Black/Black-White,11,BV1358-003,06/24/2024,$116.00,$12.85,$103.15,$90.97,$0.00,$0.00,$90.97,$12.18,,upc_scan
33661409,Nike Zoom Vomero 5 Triple Black (2023),Black/Black-White,10.5,BV1358-003,06/25/2024,$116.00,$12.85,$103.15,$90.97,$0.00,$0.00,$90.97,$12.18,,upc_scan
33622816,Nike Zoom Vomero 5 Triple Black (2023),Black/Black-White,12,BV1358-003,06/25/2024,$105.87,$0.00,$105.87,$90.97,$0.00,$0.00,$90.97,$14.90,alias,upc_scan
33412178,Nike Air VaporMax Plus Cool Grey,Wolf Grey/Dark Grey-Metallic Silver,12,924453-005,06/25/2024,$116.42,$0.00,$116.42,$69.97,$0.00,$0.00,$69.97,$46.45,alias,upc_scan
33329243,Nike Dunk Low Cyber Reflective (Women's),Anthracite/Racer Blue-Black,8,FZ3781-060,06/25/2024,$77.75,$0.00,$77.75,$69.97,$0.00,$0.00,$69.97,$7.78,alias,upc_scan
33328593,Nike Air Max 95 Premium Atlanta,Cool Grey/Anthracite/Total Orange/Iron Grey/University Red/Picante Red,11,FZ4125-060,06/25/2024,$119.93,$0.00,$119.93,$66.47,$0.00,$0.00,$66.47,$53.46,alias,upc_scan
33661433,Nike Zoom Vomero 5 Triple Black (2023),Black/Black-White,11,BV1358-003,06/25/2024,$115.00,$12.75,$102.25,$90.97,$0.00,$0.00,$90.97,$11.28,,upc_scan
33872981,adidas Busenitz Pro Black White Gum,Core Black/Cloud White/Gold Metallic,9.5,G48060,06/25/2024,$34.00,$6.69,$27.31,$16.01,$0.00,$0.00,$16.01,$11.30,,upc_scan
33622811,Nike Zoom Vomero 5 Triple Black (2023),Black/Black-White,11.5,BV1358-003,06/25/2024,$118.00,$13.06,$104.94,$90.97,$0.00,$0.00,$90.97,$13.97,,upc_scan
33622571,Nike Zoom Vomero 5 White Black,White/Platinum Tint/Metallic Platinum/Black,9.5,FB9149-101,06/25/2024,$122.00,$13.48,$108.52,$90.97,$0.00,$0.00,$90.97,$17.55,,upc_scan
33661444,Nike Zoom Vomero 5 White Black,White/Platinum Tint/Metallic Platinum/Black,9,FB9149-101,06/25/2024,$118.00,$13.06,$104.94,$90.97,$0.00,$0.00,$90.97,$13.97,,upc_scan
33622564,Nike Zoom Vomero 5 White Black,White/Platinum Tint/Metallic Platinum/Black,12,FB9149-101,06/25/2024,$155.00,$17.62,$137.38,$90.97,$0.00,$0.00,$90.97,$46.41,,upc_scan
33412181,Nike Air VaporMax Plus Cool Grey,Wolf Grey/Dark Grey-Metallic Silver,9,924453-005,06/26/2024,$128.00,$14.11,$113.89,$69.97,$0.00,$0.00,$69.97,$43.92,,upc_scan
33661446,Nike Zoom Vomero 5 White Black,White/Platinum Tint/Metallic Platinum/Black,8.5,FB9149-101,06/26/2024,$128.00,$14.11,$113.89,$90.97,$0.00,$0.00,$90.97,$22.92,,upc_scan
33661407,Nike Zoom Vomero 5 Triple Black (2023),Black/Black-White,11,BV1358-003,06/26/2024,$115.00,$12.75,$102.25,$90.97,$0.00,$0.00,$90.97,$11.28,,upc_scan
33412186,Nike Air VaporMax Plus Cool Grey,Wolf Grey/Dark Grey-Metallic Silver,10,924453-005,06/26/2024,$112.90,$0.00,$112.90,$69.97,$0.00,$0.00,$69.97,$42.93,alias,upc_scan
27565407,Nike Ja 1 Light Smoke Grey,White/Light Smoke Grey-Black-Phantom-Light Bone-Photon Dust,8.5,DR8785-100/DR8786-100,06/26/2024,$77.88,$4.00,$73.88,$77.15,$0.00,$0.00,$77.15,-$3.27,Poizon,spreadsheet
33661406,Nike Zoom Vomero 5 Triple Black (2023),Black/Black-White,11,BV1358-003,06/26/2024,$115.00,$12.75,$102.25,$90.97,$0.00,$0.00,$90.97,$11.28,,upc_scan
33661408,Nike Zoom Vomero 5 Triple Black (2023),Black/Black-White,10.5,BV1358-003,06/26/2024,$116.00,$13.51,$102.49,$90.97,$0.00,$0.00,$90.97,$11.52,,upc_scan
33622809,Nike Zoom Vomero 5 Triple Black (2023),Black/Black-White,11.5,BV1358-003,06/26/2024,$117.00,$13.62,$103.38,$90.97,$0.00,$0.00,$90.97,$12.41,,upc_scan
