Item ID,Name,Color,Size,SKU,Purchase Date,Subtotal,Tax,Shipping Price,Purchase Total,Purchased From,Imported From
35915425,Nike Pegasus Trail 3 Gore-Tex Black Dark Smoke Grey,Black/Dark Smoke Grey/Iron Grey/Black,8,DC8793-001,07/23/2024,$65.98,$0.00,$0.00,$65.98,Nike San Clemente,upc_scan
35915424,Nike Pegasus Trail 3 Gore-Tex Black Dark Smoke Grey,Black/Dark Smoke Grey/Iron Grey/Black,8,DC8793-001,07/23/2024,$65.98,$0.00,$0.00,$65.98,Nike San Clemente,upc_scan
35915423,Nike Pegasus Trail 3 Gore-Tex Black Dark Smoke Grey,Black/Dark Smoke Grey/Iron Grey/Black,8.5,DC8793-001,07/23/2024,$65.98,$0.00,$0.00,$65.98,Nike San Clemente,upc_scan
35915421,Nike KD 16 NRG Boardroom,Black/Dark Smoke Grey/Coconut Milk/Black,9.5,DV2916-003/DV2917-003,07/23/2024,$50.98,$0.00,$0.00,$50.98,Nike San Clemente,upc_scan
35915420,Nike KD 16 NRG Boardroom,Black/Dark Smoke Grey/Coconut Milk/Black,9.5,DV2916-003/DV2917-003,07/23/2024,$50.98,$0.00,$0.00,$50.98,Nike San Clemente,upc_scan
35915419,Nike KD 16 NRG Boardroom,Black/Dark Smoke Grey/Coconut Milk/Black,9.5,DV2916-003/DV2917-003,07/23/2024,$50.98,$0.00,$0.00,$50.98,Nike San Clemente,upc_scan
35915418,Nike KD 16 NRG Boardroom,Black/Dark Smoke Grey/Coconut Milk/Black,9.5,DV2916-003/DV2917-003,07/23/2024,$50.98,$0.00,$0.00,$50.98,Nike San Clemente,upc_scan
35915417,Nike KD 16 NRG Boardroom,Black/Dark Smoke Grey/Coconut Milk/Black,9.5,DV2916-003/DV2917-003,07/23/2024,$50.98,$0.00,$0.00,$50.98,Nike San Clemente,upc_scan
35915416,Nike KD 16 NRG Boardroom,Black/Dark Smoke Grey/Coconut Milk/Black,9.5,DV2916-003/DV2917-003,07/23/2024,$50.98,$0.00,$0.00,$50.98,Nike San Clemente,upc_scan
35915415,Nike KD 16 NRG Boardroom,Black/Dark Smoke Grey/Coconut Milk/Black,10,DV2916-003/DV2917-003,07/23/2024,$50.98,$0.00,$0.00,$50.98,Nike San Clemente,upc_scan
35915414,Nike KD 16 NRG Boardroom,Black/Dark Smoke Grey/Coconut Milk/Black,10,DV2916-003/DV2917-003,07/23/2024,$50.98,$0.00,$0.00,$50.98,Nike San Clemente,upc_scan
35915413,Nike KD 16 NRG Boardroom,Black/Dark Smoke Grey/Coconut Milk/Black,10,DV2916-003/DV2917-003,07/23/2024,$50.98,$0.00,$0.00,$50.98,Nike San Clemente,upc_scan
35915412,Nike KD 16 NRG Boardroom,Black/Dark Smoke Grey/Coconut Milk/Black,10,DV2916-003/DV2917-003,07/23/2024,$50.98,$0.00,$0.00,$50.98,Nike San Clemente,upc_scan
35978387,Jordan 1 Retro High OG Latte (Women's),Black/Legend Medium Brown/White/Sail,8.5,FD2596-021,07/24/2024,$101.98,$0.00,$0.00,$101.98,Nike Torrance,upc_scan
35978386,Jordan 1 Retro High OG Latte (Women's),Black/Legend Medium Brown/White/Sail,8.5,FD2596-021,07/24/2024,$101.98,$0.00,$0.00,$101.98,Nike Torrance,upc_scan
35978385,Jordan 1 Retro High OG Latte (Women's),Black/Legend Medium Brown/White/Sail,8.5,FD2596-021,07/24/2024,$101.98,$0.00,$0.00,$101.98,Nike Torrance,upc_scan
35978384,Jordan 1 Retro High OG Latte (Women's),Black/Legend Medium Brown/White/Sail,8.5,FD2596-021,07/24/2024,$101.98,$0.00,$0.00,$101.98,Nike Torrance,upc_scan
35978383,Jordan 1 Retro High OG Latte (Women's),Black/Legend Medium Brown/White/Sail,8.5,FD2596-021,07/24/2024,$101.98,$0.00,$0.00,$101.98,Nike Torrance,upc_scan
35978382,Jordan 1 Retro High OG Latte (Women's),Black/Legend Medium Brown/White/Sail,5.5,FD2596-021,07/24/2024,$101.98,$0.00,$0.00,$101.98,Nike Torrance,upc_scan
35978381,Jordan 1 Retro High OG Latte (Women's),Black/Legend Medium Brown/White/Sail,5.5,FD2596-021,07/24/2024,$101.98,$0.00,$0.00,$101.98,Nike Torrance,upc_scan
35978380,Jordan 1 Retro High OG Latte (Women's),Black/Legend Medium Brown/White/Sail,7.5,FD2596-021,07/24/2024,$101.98,$0.00,$0.00,$101.98,Nike Torrance,upc_scan
37395416,Nike Kobe 4 Protro Gold Medal (2024),White/Dark Obsidian/Varsity Red/Metallic Gold,18,FQ3544-100,08/05/2024,$190.00,$0.00,$0.00,$190.00,Nike Carlsbad,manual
36569243,Nike P-6000 Black Cool Grey,Black/White/Cool Grey,11,CD6404-003,08/05/2024,$55.99,$0.00,$0.00,$55.99,Nike Pike,manual
36638172,Nike React Pegasus Trail 4 Black Dark Grey,Black/Dark Grey/Wolf Grey/Aura,12,DJ6158-001,08/06/2024,$59.47,$0.00,$0.00,$59.47,Nike San Clemente,upc_scan
36637994,Nike ZoomX Vaporfly 3 White Particle Grey,White/Particle Grey/Metallic Silver/Dark Smoke Grey,11,DV4129-100,08/06/2024,$125.97,$0.00,$0.00,$125.97,Nike San Clemente,upc_scan
36637993,Nike ZoomX Vaporfly 3 White Particle Grey,White/Particle Grey/Metallic Silver/Dark Smoke Grey,12,DV4129-100,08/06/2024,$125.97,$0.00,$0.00,$125.97,Nike San Clemente,upc_scan
36637992,Nike ZoomX Vaporfly 3 White Particle Grey,White/Particle Grey/Metallic Silver/Dark Smoke Grey,12,DV4129-100,08/06/2024,$125.97,$0.00,$0.00,$125.97,Nike San Clemente,upc_scan
36637991,Nike ZoomX Vaporfly 3 White Particle Grey,White/Particle Grey/Metallic Silver/Dark Smoke Grey,12.5,DV4129-100,08/06/2024,$125.97,$0.00,$0.00,$125.97,Nike San Clemente,upc_scan
36637990,Nike ZoomX Vaporfly 3 White Particle Grey,White/Particle Grey/Metallic Silver/Dark Smoke Grey,10.5,DV4129-100,08/06/2024,$125.97,$0.00,$0.00,$125.97,Nike San Clemente,upc_scan
36637989,Nike ZoomX Vaporfly 3 White Particle Grey,White/Particle Grey/Metallic Silver/Dark Smoke Grey,10.5,DV4129-100,08/06/2024,$125.97,$0.00,$0.00,$125.97,Nike San Clemente,upc_scan
36637988,Nike ZoomX Vaporfly 3 White Particle Grey,White/Particle Grey/Metallic Silver/Dark Smoke Grey,10.5,DV4129-100,08/06/2024,$125.97,$0.00,$0.00,$125.97,Nike San Clemente,upc_scan
36637987,Nike ZoomX Vaporfly 3 White Particle Grey,White/Particle Grey/Metallic Silver/Dark Smoke Grey,10.5,DV4129-100,08/06/2024,$125.97,$0.00,$0.00,$125.97,Nike San Clemente,upc_scan
36637986,Nike ZoomX Vaporfly 3 White Particle Grey,White/Particle Grey/Metallic Silver/Dark Smoke Grey,10.5,DV4129-100,08/06/2024,$125.97,$0.00,$0.00,$125.97,Nike San Clemente,upc_scan
36637778,Nike Dunk Mid Premium Halloween Headless Horseman,Black/Smoke Grey/Campfire Orange/Black,10.5,FQ8749-010,08/06/2024,$59.47,$0.00,$0.00,$59.47,Nike San Clemente,upc_scan
36637777,Nike Dunk Mid Premium Halloween Headless Horseman,Black/Smoke Grey/Campfire Orange/Black,10.5,FQ8749-010,08/06/2024,$59.47,$0.00,$0.00,$59.47,Nike San Clemente,upc_scan
36637776,Nike Dunk Mid Premium Halloween Headless Horseman,Black/Smoke Grey/Campfire Orange/Black,10.5,FQ8749-010,08/06/2024,$59.47,$0.00,$0.00,$59.47,Nike San Clemente,upc_scan
36637775,Nike Dunk Mid Premium Halloween Headless Horseman,Black/Smoke Grey/Campfire Orange/Black,10.5,FQ8749-010,08/06/2024,$59.47,$0.00,$0.00,$59.47,Nike San Clemente,upc_scan
36637774,Nike Dunk Mid Premium Halloween Headless Horseman,Black/Smoke Grey/Campfire Orange/Black,11.5,FQ8749-010,08/06/2024,$59.47,$0.00,$0.00,$59.47,Nike San Clemente,upc_scan
36637773,Nike Dunk Mid Premium Halloween Headless Horseman,Black/Smoke Grey/Campfire Orange/Black,11.5,FQ8749-010,08/06/2024,$59.47,$0.00,$0.00,$59.47,Nike San Clemente,upc_scan
36637772,Nike Dunk Mid Premium Halloween Headless Horseman,Black/Smoke Grey/Campfire Orange/Black,11.5,FQ8749-010,08/06/2024,$59.47,$0.00,$0.00,$59.47,Nike San Clemente,upc_scan
36637771,Nike Dunk Mid Premium Halloween Headless Horseman,Black/Smoke Grey/Campfire Orange/Black,11.5,FQ8749-010,08/06/2024,$59.47,$0.00,$0.00,$59.47,Nike San Clemente,upc_scan
36637599,Nike LeBron 21 Aragonite,Jade Ice/Emerald Rise/Platinum Violet/Terra Blush,10,HF5466-300/HF5467-300,08/06/2024,$48.97,$0.00,$0.00,$48.97,Nike San Clemente,upc_scan
36637598,Nike LeBron 21 Aragonite,Jade Ice/Emerald Rise/Platinum Violet/Terra Blush,10,HF5466-300/HF5467-300,08/06/2024,$48.97,$0.00,$0.00,$48.97,Nike San Clemente,upc_scan
36637597,Nike LeBron 21 Aragonite,Jade Ice/Emerald Rise/Platinum Violet/Terra Blush,10,HF5466-300/HF5467-300,08/06/2024,$48.97,$0.00,$0.00,$48.97,Nike San Clemente,upc_scan
36637596,Nike LeBron 21 Aragonite,Jade Ice/Emerald Rise/Platinum Violet/Terra Blush,9.5,HF5466-300/HF5467-300,08/06/2024,$48.97,$0.00,$0.00,$48.97,Nike San Clemente,upc_scan
36637595,Nike LeBron 21 Aragonite,Jade Ice/Emerald Rise/Platinum Violet/Terra Blush,10.5,HF5466-300/HF5467-300,08/06/2024,$48.97,$0.00,$0.00,$48.97,Nike San Clemente,upc_scan
36637594,Nike LeBron 21 Aragonite,Jade Ice/Emerald Rise/Platinum Violet/Terra Blush,12,HF5466-300/HF5467-300,08/06/2024,$48.97,$0.00,$0.00,$48.97,Nike San Clemente,upc_scan
36637593,Nike LeBron 21 Aragonite,Jade Ice/Emerald Rise/Platinum Violet/Terra Blush,12,HF5466-300/HF5467-300,08/06/2024,$48.97,$0.00,$0.00,$48.97,Nike San Clemente,upc_scan
36637592,Nike LeBron 21 Aragonite,Jade Ice/Emerald Rise/Platinum Violet/Terra Blush,12,HF5466-300/HF5467-300,08/06/2024,$48.97,$0.00,$0.00,$48.97,Nike San Clemente,upc_scan
36637591,Nike LeBron 21 Aragonite,Jade Ice/Emerald Rise/Platinum Violet/Terra Blush,12,HF5466-300/HF5467-300,08/06/2024,$48.97,$0.00,$0.00,$48.97,Nike San Clemente,upc_scan
36620664,Nike LeBron 21 Aragonite,Jade Ice/Emerald Rise/Platinum Violet/Terra Blush,9.5,HF5466-300/HF5467-300,08/06/2024,$48.98,$0.00,$0.00,$48.98,Nike San Clemente,upc_scan
36619487,Jordan 3 Retro Green Glow,Black/Green Glow/Wolf Grey/White,12,CT8532-031,08/06/2024,$140.00,$0.00,$0.00,$140.00,Nike San Clemente,upc_scan
36618604,Nike Dunk Mid Premium Halloween Headless Horseman,Black/Smoke Grey/Campfire Orange/Black,10.5,FQ8749-010,08/06/2024,$59.48,$0.00,$0.00,$59.48,Nike San Clemente,upc_scan
36612767,Jordan 4 Retro Cacao Wow (GS),Cacao Wow/Geode Teal/Ale Brown/Twine/Sail/Luminous Green,7,FB2214-200,08/06/2024,$160.00,$0.00,$0.00,$160.00,Nike Orange,upc_scan
36612766,Jordan 4 Retro Cacao Wow (GS),Cacao Wow/Geode Teal/Ale Brown/Twine/Sail/Luminous Green,7,FB2214-200,08/06/2024,$160.00,$0.00,$0.00,$160.00,Nike Orange,upc_scan
36612765,Jordan 4 Retro Cacao Wow (GS),Cacao Wow/Geode Teal/Ale Brown/Twine/Sail/Luminous Green,7,FB2214-200,08/06/2024,$160.00,$0.00,$0.00,$160.00,Nike Orange,upc_scan
36612764,Jordan 4 Retro Cacao Wow (GS),Cacao Wow/Geode Teal/Ale Brown/Twine/Sail/Luminous Green,7,FB2214-200,08/06/2024,$160.00,$0.00,$0.00,$160.00,Nike Orange,upc_scan
36611442,Nike Air Huarache OG Orca,Black/White/Black,9,DD1068-001,08/06/2024,$45.48,$0.00,$0.00,$45.48,Nike Orange,upc_scan
36748830,Nike Air Force 1 Mid SP Off-White Varsity Maize,White/White/Varsity Maize,11,DR0500-101,08/08/2024,$89.99,$0.00,$0.00,$89.99,Nike Pike,upc_scan
36748829,Nike Air Force 1 Mid SP Off-White Varsity Maize,White/White/Varsity Maize,10,DR0500-101,08/08/2024,$89.99,$0.00,$0.00,$89.99,Nike Pike,upc_scan
36748828,Nike Air Force 1 Mid SP Off-White Varsity Maize,White/White/Varsity Maize,8,DR0500-101,08/08/2024,$89.99,$0.00,$0.00,$89.99,Nike Pike,upc_scan
36748827,Nike Air Force 1 Mid SP Off-White Varsity Maize,White/White/Varsity Maize,8,DR0500-101,08/08/2024,$89.99,$0.00,$0.00,$89.99,Nike Pike,upc_scan
36748826,Nike Air Force 1 Mid SP Off-White Varsity Maize,White/White/Varsity Maize,8,DR0500-101,08/08/2024,$89.99,$0.00,$0.00,$89.99,Nike Pike,upc_scan
36748825,Nike Air Force 1 Mid SP Off-White Varsity Maize,White/White/Varsity Maize,8,DR0500-101,08/08/2024,$89.99,$0.00,$0.00,$89.99,Nike Pike,upc_scan
36748824,Nike Air Force 1 Mid SP Off-White Varsity Maize,White/White/Varsity Maize,10.5,DR0500-101,08/08/2024,$89.99,$0.00,$0.00,$89.99,Nike Pike,upc_scan
36748823,Nike Air Force 1 Mid SP Off-White Varsity Maize,White/White/Varsity Maize,10.5,DR0500-101,08/08/2024,$89.99,$0.00,$0.00,$89.99,Nike Pike,upc_scan
36748822,Nike Air Force 1 Mid SP Off-White Varsity Maize,White/White/Varsity Maize,10.5,DR0500-101,08/08/2024,$89.99,$0.00,$0.00,$89.99,Nike Pike,upc_scan
36748821,Nike Air Force 1 Mid SP Off-White Varsity Maize,White/White/Varsity Maize,13,DR0500-101,08/08/2024,$89.99,$0.00,$0.00,$89.99,Nike Pike,upc_scan
36730719,Jordan 2 Retro Origins,White/Fire Red-Fir-Sail-Cement Grey,10.5,DR8884-101,08/08/2024,$59.99,$0.00,$0.00,$59.99,Nike San Clemente,manual
36730718,Jordan 2 Retro Origins,White/Fire Red-Fir-Sail-Cement Grey,10,DR8884-101,08/08/2024,$59.99,$0.00,$0.00,$59.99,Nike San Clemente,manual
36730717,Jordan 2 Retro Origins,White/Fire Red-Fir-Sail-Cement Grey,10,DR8884-101,08/08/2024,$59.99,$0.00,$0.00,$59.99,Nike San Clemente,manual
36730716,Jordan 2 Retro Origins,White/Fire Red-Fir-Sail-Cement Grey,10,DR8884-101,08/08/2024,$59.99,$0.00,$0.00,$59.99,Nike San Clemente,manual
36730715,Jordan 2 Retro Origins,White/Fire Red-Fir-Sail-Cement Grey,10,DR8884-101,08/08/2024,$59.99,$0.00,$0.00,$59.99,Nike San Clemente,manual
36730714,Jordan 2 Retro Origins,White/Fire Red-Fir-Sail-Cement Grey,11.5,DR8884-101,08/08/2024,$59.99,$0.00,$0.00,$59.99,Nike San Clemente,manual
36730713,Jordan 2 Retro Origins,White/Fire Red-Fir-Sail-Cement Grey,13,DR8884-101,08/08/2024,$59.99,$0.00,$0.00,$59.99,Nike San Clemente,manual
36730712,Jordan 2 Retro Origins,White/Fire Red-Fir-Sail-Cement Grey,13,DR8884-101,08/08/2024,$59.99,$0.00,$0.00,$59.99,Nike San Clemente,manual
36730711,Jordan 2 Retro Origins,White/Fire Red-Fir-Sail-Cement Grey,13,DR8884-101,08/08/2024,$59.99,$0.00,$0.00,$59.99,Nike San Clemente,manual
36730710,Jordan 2 Retro Origins,White/Fire Red-Fir-Sail-Cement Grey,13,DR8884-101,08/08/2024,$59.99,$0.00,$0.00,$59.99,Nike San Clemente,manual
36784453,Nike Air Force 1 Mid SP Off-White Sheed,Black/White-White,11.5,DR0500-001,08/09/2024,$115.49,$0.00,$0.00,$115.49,Nike Pike,upc_scan
36784410,Nike Air Force 1 Mid SP Off-White Varsity Maize,White/White/Varsity Maize,8.5,DR0500-101,08/09/2024,$89.99,$0.00,$0.00,$89.99,Nike Pike,upc_scan
36784409,Nike Air Force 1 Mid SP Off-White Varsity Maize,White/White/Varsity Maize,12,DR0500-101,08/09/2024,$89.99,$0.00,$0.00,$89.99,Nike Pike,upc_scan
36784408,Nike Air Force 1 Mid SP Off-White Varsity Maize,White/White/Varsity Maize,12,DR0500-101,08/09/2024,$89.99,$0.00,$0.00,$89.99,Nike Pike,upc_scan
36784407,Nike Air Force 1 Mid SP Off-White Varsity Maize,White/White/Varsity Maize,12,DR0500-101,08/09/2024,$89.99,$0.00,$0.00,$89.99,Nike Pike,upc_scan
36784406,Nike Air Force 1 Mid SP Off-White Varsity Maize,White/White/Varsity Maize,10,DR0500-101,08/09/2024,$89.99,$0.00,$0.00,$89.99,Nike Pike,upc_scan
36784405,Nike Air Force 1 Mid SP Off-White Varsity Maize,White/White/Varsity Maize,10,DR0500-101,08/09/2024,$89.99,$0.00,$0.00,$89.99,Nike Pike,upc_scan
36784404,Nike Air Force 1 Mid SP Off-White Varsity Maize,White/White/Varsity Maize,10,DR0500-101,08/09/2024,$89.99,$0.00,$0.00,$89.99,Nike Pike,upc_scan
36784403,Nike Air Force 1 Mid SP Off-White Varsity Maize,White/White/Varsity Maize,10,DR0500-101,08/09/2024,$89.99,$0.00,$0.00,$89.99,Nike Pike,upc_scan
36784402,Nike Air Force 1 Mid SP Off-White Varsity Maize,White/White/Varsity Maize,10,DR0500-101,08/09/2024,$89.99,$0.00,$0.00,$89.99,Nike Pike,upc_scan
36784401,Nike Air Force 1 Mid SP Off-White Varsity Maize,White/White/Varsity Maize,11.5,DR0500-101,08/09/2024,$89.99,$0.00,$0.00,$89.99,Nike Pike,upc_scan
37067815,ASICS Gel-1130 Dark Neptune,White/Dark Neptune,10,1201A256-121,08/15/2024,$91.58,$0.00,$0.00,$91.58,Journeys San Clemente,upc_scan
37233561,Nike Air Force 1 PLT.AF.ORM Black (Women's),Black/White/Black/Anthracite,8.5,DJ9946-001,08/19/2024,$69.98,$0.00,$0.00,$69.98,Nike Pike,upc_scan
37277089,ASICS Gel-1130 Dark Neptune,White/Dark Neptune,12,1201A256-121,08/20/2024,$102.35,$0.00,$0.00,$102.35,Journeys San Clemente,upc_scan
37276110,Jordan 2 Retro Origins,White/Fire Red-Fir-Sail-Cement Grey,12,DR8884-101,08/20/2024,$59.99,$0.00,$0.00,$59.99,Nike San Clemente,manual
37276109,Jordan 2 Retro Origins,White/Fire Red-Fir-Sail-Cement Grey,12,DR8884-101,08/20/2024,$59.99,$0.00,$0.00,$59.99,Nike San Clemente,manual
37276108,Jordan 2 Retro Origins,White/Fire Red-Fir-Sail-Cement Grey,12,DR8884-101,08/20/2024,$59.99,$0.00,$0.00,$59.99,Nike San Clemente,manual
37334494,Nike Air Force 1 Low '07 Black White Pebbled Leather,Black/White,11,CT2302-002,08/21/2024,$31.47,$0.00,$0.00,$31.47,Nike Orange,upc_scan
37334493,Nike Air Force 1 Low '07 Black White Pebbled Leather,Black/White,10.5,CT2302-002,08/21/2024,$31.47,$0.00,$0.00,$31.47,Nike Orange,upc_scan
37334492,Nike Air Force 1 Low '07 Black White Pebbled Leather,Black/White,10,CT2302-002,08/21/2024,$31.47,$0.00,$0.00,$31.47,Nike Orange,upc_scan
37334491,Nike Air Force 1 Low '07 Black White Pebbled Leather,Black/White,10,CT2302-002,08/21/2024,$31.47,$0.00,$0.00,$31.47,Nike Orange,upc_scan
37334490,Nike Air Force 1 Low '07 Black White Pebbled Leather,Black/White,10,CT2302-002,08/21/2024,$31.47,$0.00,$0.00,$31.47,Nike Orange,upc_scan
37334489,Nike Air Force 1 Low '07 Black White Pebbled Leather,Black/White,10,CT2302-002,08/21/2024,$31.47,$0.00,$0.00,$31.47,Nike Orange,upc_scan
37334488,Nike Air Force 1 Low '07 Black White Pebbled Leather,Black/White,10,CT2302-002,08/21/2024,$31.47,$0.00,$0.00,$31.47,Nike Orange,upc_scan
37334487,Nike Air Force 1 Low '07 Black White Pebbled Leather,Black/White,9,CT2302-002,08/21/2024,$31.47,$0.00,$0.00,$31.47,Nike Orange,upc_scan
37334486,Nike Air Force 1 Low '07 Black White Pebbled Leather,Black/White,9.5,CT2302-002,08/21/2024,$31.47,$0.00,$0.00,$31.47,Nike Orange,upc_scan
37334485,Nike Air Force 1 Low '07 Black White Pebbled Leather,Black/White,9.5,CT2302-002,08/21/2024,$31.47,$0.00,$0.00,$31.47,Nike Orange,upc_scan
37326839,Nike Blazer Low 77 Black White,Black/White,11.5,DA6364-001,08/21/2024,$34.97,$0.00,$0.00,$34.97,Nike Orange,stockx_kafka_sync
37409831,Nike Zoom GT Cut Academy White Picante Red,Summit White/Picante Red/Football Grey/Metallic Silver,10.5,FB2598-101/FB2599-101,08/22/2024,$31.47,$0.00,$0.00,$31.47,Nike San Clemente,manual
37397214,Jordan 3 Retro SP Nina Chanel Abney Bicoastal (Women's),Bicoastal/Black/Malachite/Fossil,14.5,FZ7974-300,08/22/2024,$225.00,$0.00,$0.00,$225.00,Nike Carlsbad,manual
37388025,ASICS Gel-1130 Dark Neptune,White/Dark Neptune,9.5,1201A256-121,08/22/2024,$91.58,$0.00,$0.00,$91.58,Journeys San Clemente,upc_scan
37455324,Jordan 2 Retro Origins,White/Fire Red-Fir-Sail-Cement Grey,12,DR8884-101,08/23/2024,$59.99,$0.00,$0.00,$59.99,Nike San Clemente,upc_scan
37455323,Jordan 2 Retro Origins,White/Fire Red-Fir-Sail-Cement Grey,12,DR8884-101,08/23/2024,$59.99,$0.00,$0.00,$59.99,Nike San Clemente,upc_scan
37455322,Jordan 2 Retro Origins,White/Fire Red-Fir-Sail-Cement Grey,12,DR8884-101,08/23/2024,$59.99,$0.00,$0.00,$59.99,Nike San Clemente,upc_scan
37455302,Jordan 2 Retro Origins,White/Fire Red-Fir-Sail-Cement Grey,9,DR8884-101,08/23/2024,$41.97,$0.00,$0.00,$41.97,Nike San Clemente,upc_scan
37455301,Jordan 2 Retro Origins,White/Fire Red-Fir-Sail-Cement Grey,8,DR8884-101,08/23/2024,$41.97,$0.00,$0.00,$41.97,Nike San Clemente,upc_scan
37455300,Jordan 2 Retro Origins,White/Fire Red-Fir-Sail-Cement Grey,12,DR8884-101,08/23/2024,$41.97,$0.00,$0.00,$41.97,Nike San Clemente,upc_scan
37455299,Jordan 2 Retro Origins,White/Fire Red-Fir-Sail-Cement Grey,12,DR8884-101,08/23/2024,$41.97,$0.00,$0.00,$41.97,Nike San Clemente,upc_scan
37455223,Jordan 4 Retro Vivid Sulfur (Women's),White/Coconut Milk/Vivid Sulfur/Anthracite,12,AQ9129-101,08/23/2024,$104.97,$0.00,$0.00,$104.97,Nike Torrance,upc_scan
37455188,Nike Free Run 5.0 Black Off Noir,Black/Black/Off Noir,12,CZ1884-004,08/23/2024,$59.99,$0.00,$0.00,$59.99,Nike Torrance,upc_scan
37455180,Nike Free RN Flyknit 2018 Black White Ombre,White/Black,11.5,942838-101,08/23/2024,$59.99,$0.00,$0.00,$59.99,Nike Torrance,upc_scan
37455179,Nike Free RN Flyknit 2018 Black White Ombre,White/Black,9.5,942838-101,08/23/2024,$59.99,$0.00,$0.00,$59.99,Nike Torrance,upc_scan
37455178,Nike Free RN Flyknit 2018 Black White Ombre,White/Black,9.5,942838-101,08/23/2024,$59.99,$0.00,$0.00,$59.99,Nike Torrance,upc_scan
37455177,Nike Free RN Flyknit 2018 Black White Ombre,White/Black,9.5,942838-101,08/23/2024,$59.99,$0.00,$0.00,$59.99,Nike Torrance,upc_scan
37455176,Nike Free RN Flyknit 2018 Black White Ombre,White/Black,13,942838-101,08/23/2024,$59.99,$0.00,$0.00,$59.99,Nike Torrance,upc_scan
37455175,Nike Free RN Flyknit 2018 Black White Ombre,White/Black,12,942838-101,08/23/2024,$59.99,$0.00,$0.00,$59.99,Nike Torrance,upc_scan
37455174,Nike Free RN Flyknit 2018 Black White Ombre,White/Black,12,942838-101,08/23/2024,$59.99,$0.00,$0.00,$59.99,Nike Torrance,upc_scan
37455173,Nike Free RN Flyknit 2018 Black White Ombre,White/Black,12,942838-101,08/23/2024,$59.99,$0.00,$0.00,$59.99,Nike Torrance,upc_scan
37454336,Jordan 12 Retro Low Golf French Blue,White/French Blue-Metallic Silver,10,DH4120-101,08/23/2024,$83.97,$0.00,$0.00,$83.97,Nike Torrance,upc_scan
37454335,Jordan 12 Retro Low Golf French Blue,White/French Blue-Metallic Silver,10,DH4120-101,08/23/2024,$83.97,$0.00,$0.00,$83.97,Nike Torrance,upc_scan
37454334,Jordan 12 Retro Low Golf French Blue,White/French Blue-Metallic Silver,10,DH4120-101,08/23/2024,$83.97,$0.00,$0.00,$83.97,Nike Torrance,upc_scan
37454333,Jordan 12 Retro Low Golf French Blue,White/French Blue-Metallic Silver,10,DH4120-101,08/23/2024,$83.97,$0.00,$0.00,$83.97,Nike Torrance,upc_scan
37454332,Jordan 12 Retro Low Golf French Blue,White/French Blue-Metallic Silver,10,DH4120-101,08/23/2024,$83.97,$0.00,$0.00,$83.97,Nike Torrance,upc_scan
37440450,adidas Ultra Boost 1.0 DNA Grey,Grey Three/Grey Five/Core Black,11.5,HQ4200,08/23/2024,$69.61,$0.00,$0.00,$69.61,Adidas Calsbad,upc_scan
38807641,Yeezy Gap Engineered by Balenciaga Dove Hoodie Black,Black,XXL,"",08/26/2024,$21.55,$0.00,$0.00,$21.55,Flip,new_item_addition_flow
38142974,Yeezy Gap Logo No Seam Tee Black,Black,S,"",08/26/2024,$53.55,$0.00,$0.00,$53.55,FLIP,manual
37570191,New Balance 550 White Black,White/Black,8.5,BB550HA1,08/26/2024,$60.33,$0.00,$0.00,$60.33,New Balance San Clemente,upc_scan
37570190,New Balance 550 White Black,White/Black,8.5,BB550HA1,08/26/2024,$60.33,$0.00,$0.00,$60.33,New Balance San Clemente,upc_scan
37570189,New Balance 550 White Black,White/Black,8.5,BB550HA1,08/26/2024,$60.33,$0.00,$0.00,$60.33,New Balance San Clemente,upc_scan
37566466,New Balance 550 White Grey,White/Grey,12,BB550PB/BB550PB1,08/26/2024,$60.33,$0.00,$0.00,$60.33,New Balance San Clemente,upc_scan
37566465,New Balance 550 White Grey,White/Grey,10.5,BB550PB/BB550PB1,08/26/2024,$60.33,$0.00,$0.00,$60.33,New Balance San Clemente,upc_scan
37566464,New Balance 550 White Grey,White/Grey,10,BB550PB/BB550PB1,08/26/2024,$60.33,$0.00,$0.00,$60.33,New Balance San Clemente,upc_scan
37566463,New Balance 550 White Grey,White/Grey,11,BB550PB/BB550PB1,08/26/2024,$60.33,$0.00,$0.00,$60.33,New Balance San Clemente,upc_scan
37566462,New Balance 550 White Grey,White/Grey,11,BB550PB/BB550PB1,08/26/2024,$60.33,$0.00,$0.00,$60.33,New Balance San Clemente,upc_scan
37566461,New Balance 550 White Grey,White/Grey,11,BB550PB/BB550PB1,08/26/2024,$60.33,$0.00,$0.00,$60.33,New Balance San Clemente,upc_scan
37641268,New Balance 550 White Black,White/Black,8.5,BB550HA1,08/27/2024,$60.33,$0.00,$0.00,$60.33,New Balance San Clemente,upc_scan
37641267,New Balance 550 White Black,White/Black,8.5,BB550HA1,08/27/2024,$60.33,$0.00,$0.00,$60.33,New Balance San Clemente,upc_scan
37641266,New Balance 550 White Black,White/Black,8.5,BB550HA1,08/27/2024,$60.33,$0.00,$0.00,$60.33,New Balance San Clemente,upc_scan
37641265,New Balance 550 White Black,White/Black,8.5,BB550HA1,08/27/2024,$60.33,$0.00,$0.00,$60.33,New Balance San Clemente,upc_scan
37641264,New Balance 550 White Black,White/Black,8.5,BB550HA1,08/27/2024,$60.33,$0.00,$0.00,$60.33,New Balance San Clemente,upc_scan
